agent_a,agent_b,game,agent,opponent,seat,score,captures,net_captures,capture_points,control_points,passes,pass_rate,chosen_move1,chosen_move2,chosen_mobilize,chosen_capture,chosen_swap,exposed_move1,exposed_move2,exposed_mobilize,exposed_capture,exposed_swap,game_final_pass_streak,game_deadlocked
minimax,mcts,24,minimax,mcts,first,0,0,0,0,0,47,0.940000,1,0,1,0,1,1,0,1,49,2,95,True
minimax,mcts,24,mcts,minimax,second,0,0,0,0,0,48,0.960000,0,0,1,0,1,0,0,1,49,2,95,True
minimax,mcts,25,minimax,mcts,first,54,12,0,36,18,0,0.000000,16,8,8,12,6,33,23,29,16,21,0,False
minimax,mcts,25,mcts,minimax,second,52,7,2,21,31,0,0.000000,12,13,10,7,8,27,26,29,12,24,0,False
minimax,mcts,26,minimax,mcts,first,28,6,1,18,10,17,0.340000,11,6,5,6,5,28,12,17,31,10,34,True
minimax,mcts,26,mcts,minimax,second,40,6,0,18,22,17,0.340000,7,10,5,6,5,26,16,16,31,11,34,True
minimax,mcts,27,minimax,mcts,first,52,11,1,33,19,0,0.000000,17,10,5,11,7,36,21,27,17,17,0,False
minimax,mcts,27,mcts,minimax,second,55,8,0,24,31,0,0.000000,11,12,11,8,8,33,23,28,15,17,0,False
minimax,mcts,28,minimax,mcts,first,68,15,4,45,23,0,0.000000,19,9,4,15,3,43,24,24,19,14,0,False
minimax,mcts,28,mcts,minimax,second,29,4,1,12,17,0,0.000000,9,13,13,4,11,39,22,27,12,18,0,False
minimax,mcts,29,minimax,mcts,first,3,1,1,3,0,48,0.960000,0,1,0,1,0,1,1,0,50,0,96,True
minimax,mcts,29,mcts,minimax,second,0,0,0,0,0,48,0.960000,2,0,0,0,0,2,0,0,50,0,96,True
minimax,minimax,0,minimax,minimax,first,51,7,3,21,30,0,0.000000,14,11,10,7,8,26,26,46,7,14,0,False
minimax,minimax,0,minimax,minimax,second,54,13,1,39,15,0,0.000000,13,11,6,13,7,28,27,45,13,13,0,False
minimax,minimax,1,minimax,minimax,first,45,10,0,30,15,0,0.000000,12,13,9,10,6,28,20,33,14,8,0,False
minimax,minimax,1,minimax,minimax,second,62,10,0,30,32,0,0.000000,14,10,6,10,10,34,22,35,11,12,0,False
minimax,minimax,2,minimax,minimax,first,58,10,1,30,28,0,0.000000,12,9,10,10,9,29,37,29,13,10,0,False
minimax,minimax,2,minimax,minimax,second,48,10,0,30,18,0,0.000000,15,12,6,10,7,28,37,29,12,7,0,False
minimax,minimax,3,minimax,minimax,first,76,15,0,45,31,0,0.000000,16,7,5,15,7,30,19,45,16,10,0,False
minimax,minimax,3,minimax,minimax,second,25,4,0,12,13,0,0.000000,13,16,9,4,8,27,25,47,6,9,0,False
minimax,minimax,4,minimax,minimax,first,41,8,0,24,17,0,0.000000,18,10,7,8,7,34,21,39,8,10,0,False
minimax,minimax,4,minimax,minimax,second,61,10,0,30,31,0,0.000000,12,13,7,10,8,31,25,38,11,12,0,False
minimax,minimax,5,minimax,minimax,first,60,9,0,27,33,0,0.000000,19,11,3,9,8,35,19,40,9,9,0,False
minimax,minimax,5,minimax,minimax,second,39,8,1,24,15,0,0.000000,11,13,10,8,8,32,19,42,11,8,0,False
minimax,minimax,6,minimax,minimax,first,33,5,1,15,18,15,0.300000,8,10,8,5,4,18,18,27,26,6,31,True
minimax,minimax,6,minimax,minimax,second,34,7,1,21,13,16,0.320000,12,6,3,7,6,17,14,24,30,7,31,True
minimax,minimax,7,minimax,minimax,first,48,9,2,27,21,0,0.000000,14,9,11,9,7,34,18,43,11,9,0,False
minimax,minimax,7,minimax,minimax,second,59,10,1,30,29,0,0.000000,15,10,6,10,9,32,20,43,11,10,0,False
minimax,minimax,8,minimax,minimax,first,0,0,0,0,0,50,1.000000,0,0,0,0,0,0,0,0,50,0,100,True
minimax,minimax,8,minimax,minimax,second,0,0,0,0,0,50,1.000000,0,0,0,0,0,0,0,0,50,0,100,True
minimax,minimax,9,minimax,minimax,first,34,7,2,21,13,0,0.000000,15,10,8,7,10,33,28,36,9,10,0,False
minimax,minimax,9,minimax,minimax,second,70,12,1,36,34,0,0.000000,12,12,9,12,5,27,30,38,15,8,0,False
minimax,minimax,10,minimax,minimax,first,49,10,3,30,19,0,0.000000,19,8,7,10,6,33,20,33,12,12,0,False
minimax,minimax,10,minimax,minimax,second,42,8,1,24,18,0,0.000000,10,16,7,8,9,31,25,35,10,14,0,False
minimax,minimax,11,minimax,minimax,first,49,10,0,30,19,0,0.000000,15,13,6,10,6,30,21,31,12,11,0,False
minimax,minimax,11,minimax,minimax,second,54,9,1,27,27,0,0.000000,13,10,10,9,8,31,20,34,10,11,0,False
minimax,minimax,12,minimax,minimax,first,48,13,5,39,9,0,0.000000,14,11,7,13,5,32,23,34,16,9,0,False
minimax,minimax,12,minimax,minimax,second,59,7,0,21,38,0,0.000000,16,7,9,7,11,34,23,34,13,14,0,False
minimax,minimax,13,minimax,minimax,first,59,11,0,33,26,0,0.000000,19,8,4,11,8,30,19,38,17,13,0,False
minimax,minimax,13,minimax,minimax,second,48,8,1,24,24,0,0.000000,11,13,10,8,8,27,23,37,12,15,0,False
minimax,minimax,14,minimax,minimax,first,52,11,2,33,19,0,0.000000,14,13,4,11,8,25,17,47,11,11,0,False
minimax,minimax,14,minimax,minimax,second,47,9,0,27,20,0,0.000000,14,11,8,9,8,27,19,47,11,11,0,False
minimax,minimax,15,minimax,minimax,first,60,11,2,33,27,0,0.000000,15,14,2,11,8,29,22,41,13,8,0,False
minimax,minimax,15,minimax,minimax,second,48,9,0,27,21,0,0.000000,14,9,11,9,7,30,20,41,11,9,0,False
minimax,minimax,16,minimax,minimax,first,53,8,0,24,29,0,0.000000,13,13,10,8,6,38,17,36,9,9,0,False
minimax,minimax,16,minimax,minimax,second,48,9,1,27,21,0,0.000000,18,8,6,9,9,39,17,36,11,13,0,False
minimax,minimax,17,minimax,minimax,first,53,9,1,27,26,0,0.000000,16,10,7,9,8,36,23,36,10,10,0,False
minimax,minimax,17,minimax,minimax,second,41,9,1,27,14,0,0.000000,13,13,8,9,7,34,27,36,11,9,0,False
minimax,minimax,18,minimax,minimax,first,57,10,2,30,27,0,0.000000,11,16,5,10,8,30,23,49,11,12,0,False
minimax,minimax,18,minimax,minimax,second,50,9,1,27,23,0,0.000000,18,8,7,9,8,31,19,49,13,11,0,False
minimax,minimax,19,minimax,minimax,first,58,11,2,33,25,0,0.000000,11,13,6,11,9,25,28,44,16,11,0,False
minimax,minimax,19,minimax,minimax,second,43,8,2,24,19,0,0.000000,19,8,8,8,7,29,27,46,11,8,0,False
minimax,minimax,20,minimax,minimax,first,69,11,1,33,36,0,0.000000,11,11,10,11,7,34,27,41,13,7,0,False
minimax,minimax,20,minimax,minimax,second,33,7,1,21,12,0,0.000000,17,12,6,7,8,33,29,41,10,9,0,False
minimax,minimax,21,minimax,minimax,first,39,6,1,18,21,0,0.000000,15,12,9,6,8,29,22,36,10,11,0,False
minimax,minimax,21,minimax,minimax,second,67,14,1,42,25,0,0.000000,15,10,4,14,7,29,22,37,17,8,0,False
minimax,minimax,22,minimax,minimax,first,72,12,2,36,36,0,0.000000,17,8,6,12,7,28,27,35,13,12,0,False
minimax,minimax,22,minimax,minimax,second,31,8,0,24,7,0,0.000000,11,15,8,8,8,25,30,35,12,10,0,False
minimax,minimax,23,minimax,minimax,first,39,6,0,18,21,0,0.000000,18,14,4,6,8,31,23,42,9,9,0,False
minimax,minimax,23,minimax,minimax,second,70,14,1,42,28,0,0.000000,11,8,10,14,7,27,16,44,17,9,0,False
minimax,minimax,24,minimax,minimax,first,47,9,0,27,20,0,0.000000,14,11,10,9,6,32,25,43,9,8,0,False
minimax,minimax,24,minimax,minimax,second,57,10,0,30,27,0,0.000000,16,8,6,10,10,31,22,43,10,11,0,False
minimax,minimax,25,minimax,minimax,first,84,15,0,45,39,0,0.000000,11,11,3,15,10,23,21,44,16,11,0,False
minimax,minimax,25,minimax,minimax,second,21,5,0,15,6,0,0.000000,19,11,9,5,6,28,21,45,7,7,0,False
minimax,minimax,26,minimax,minimax,first,45,9,3,27,18,0,0.000000,13,10,10,9,8,30,14,46,14,10,0,False
minimax,minimax,26,minimax,minimax,second,56,11,2,33,23,0,0.000000,15,11,5,11,8,28,17,44,13,14,0,False
minimax,minimax,27,minimax,minimax,first,39,8,1,24,15,0,0.000000,13,10,9,8,10,26,23,38,13,13,0,False
minimax,minimax,27,minimax,minimax,second,66,12,1,36,30,0,0.000000,15,11,6,12,6,30,30,36,14,11,0,False
minimax,minimax,28,minimax,minimax,first,57,13,4,39,18,0,0.000000,13,14,5,13,5,25,17,45,18,9,0,False
minimax,minimax,28,minimax,minimax,second,43,6,1,18,25,0,0.000000,18,9,6,6,11,28,13,45,12,15,0,False
minimax,minimax,29,minimax,minimax,first,60,11,4,33,27,0,0.000000,11,12,7,11,9,22,21,41,12,12,0,False
minimax,minimax,29,minimax,minimax,second,35,8,0,24,11,0,0.000000,18,11,7,8,6,24,22,42,13,9,0,False
minimax,random,0,minimax,random,first,94,17,2,51,43,0,0.000000,14,10,1,17,8,32,25,30,19,14,0,False
minimax,random,0,random,minimax,second,9,2,0,6,3,0,0.000000,13,11,18,2,6,30,23,33,13,15,0,False
minimax,random,1,minimax,random,first,101,20,6,60,41,0,0.000000,13,9,1,20,7,35,19,28,23,18,0,False
minimax,random,1,random,minimax,second,4,0,0,0,4,0,0.000000,15,13,15,0,7,35,22,30,14,20,0,False
minimax,random,2,minimax,random,first,84,17,4,51,33,0,0.000000,14,7,5,17,7,29,17,27,29,17,0,False
minimax,random,2,random,minimax,second,10,2,0,6,4,0,0.000000,13,15,13,2,7,30,21,30,22,16,0,False
minimax,random,3,minimax,random,first,88,17,4,51,37,0,0.000000,16,7,2,17,8,32,23,19,23,22,0,False
minimax,random,3,random,minimax,second,4,0,0,0,4,0,0.000000,11,16,16,0,7,31,26,24,14,21,0,False
minimax,random,4,minimax,random,first,91,18,0,54,37,0,0.000000,16,8,2,18,6,35,26,14,21,21,0,False
minimax,random,4,random,minimax,second,12,2,0,6,6,0,0.000000,13,13,16,2,6,36,23,21,14,23,0,False
minimax,random,5,minimax,random,first,96,17,6,51,45,0,0.000000,14,9,3,17,7,31,27,21,25,19,0,False
minimax,random,5,random,minimax,second,5,0,0,0,5,0,0.000000,14,15,13,0,8,29,27,26,20,19,0,False
minimax,random,6,minimax,random,first,89,19,4,57,32,0,0.000000,14,11,2,19,4,32,27,22,23,27,0,False
minimax,random,6,random,minimax,second,8,0,0,0,8,0,0.000000,13,13,14,0,10,32,27,23,14,31,0,False
minimax,random,7,minimax,random,first,102,20,2,60,42,0,0.000000,15,5,3,20,7,39,26,15,26,21,0,False
minimax,random,7,random,minimax,second,5,0,0,0,5,0,0.000000,13,14,16,0,7,34,28,22,18,18,0,False
minimax,random,8,minimax,random,first,0,0,0,0,0,50,1.000000,0,0,0,0,0,0,0,0,50,0,100,True
minimax,random,8,random,minimax,second,0,0,0,0,0,50,1.000000,0,0,0,0,0,0,0,0,50,0,100,True
minimax,random,9,minimax,random,first,94,17,6,51,43,0,0.000000,16,6,3,17,8,40,14,19,21,23,0,False
minimax,random,9,random,minimax,second,1,0,0,0,1,0,0.000000,12,18,13,0,7,36,22,26,14,24,0,False
minimax,random,10,minimax,random,first,86,16,3,48,38,0,0.000000,14,7,4,16,9,28,22,27,18,26,0,False
minimax,random,10,random,minimax,second,5,1,0,3,2,0,0.000000,17,12,15,1,5,32,25,28,13,21,0,False
minimax,random,11,minimax,random,first,28,5,3,15,13,31,0.620000,6,3,2,5,3,10,6,6,39,9,63,True
minimax,random,11,random,minimax,second,2,0,0,0,2,32,0.640000,6,3,6,0,3,10,5,7,37,9,63,True
minimax,random,12,minimax,random,first,95,17,2,51,44,0,0.000000,13,7,4,17,9,31,26,23,25,16,0,False
minimax,random,12,random,minimax,second,2,0,0,0,2,0,0.000000,15,15,14,0,6,31,27,27,18,14,0,False
minimax,random,13,minimax,random,first,90,18,5,54,36,0,0.000000,16,5,3,18,8,38,25,23,21,17,0,False
minimax,random,13,random,minimax,second,5,0,0,0,5,0,0.000000,13,16,15,0,6,35,28,25,14,15,0,False
minimax,random,14,minimax,random,first,102,18,3,54,48,0,0.000000,13,6,6,18,7,33,19,22,20,25,0,False
minimax,random,14,random,minimax,second,3,1,0,3,0,0,0.000000,15,15,13,1,6,35,23,23,14,25,0,False
minimax,random,15,minimax,random,first,95,18,3,54,41,0,0.000000,15,8,3,18,6,36,27,14,23,24,0,False
minimax,random,15,random,minimax,second,6,0,0,0,6,0,0.000000,13,13,15,0,9,35,28,21,16,25,0,False
minimax,random,16,minimax,random,first,93,18,6,54,39,0,0.000000,15,9,1,18,7,31,24,29,26,21,0,False
minimax,random,16,random,minimax,second,4,0,0,0,4,0,0.000000,12,15,17,0,6,25,27,29,19,22,0,False
minimax,random,17,minimax,random,first,84,16,4,48,36,0,0.000000,16,8,3,16,7,30,28,22,19,26,0,False
minimax,random,17,random,minimax,second,10,2,0,6,4,0,0.000000,15,15,12,2,6,25,30,23,14,25,0,False
minimax,random,18,minimax,random,first,100,18,4,54,46,0,0.000000,17,8,1,18,6,32,29,20,21,22,0,False
minimax,random,18,random,minimax,second,3,0,0,0,3,0,0.000000,11,14,17,0,8,31,30,26,18,21,0,False
minimax,random,19,minimax,random,first,94,18,3,54,40,0,0.000000,12,6,6,18,8,27,24,20,24,29,0,False
minimax,random,19,random,minimax,second,2,0,0,0,2,0,0.000000,17,16,12,0,5,29,29,23,15,26,0,False
minimax,random,20,minimax,random,first,89,15,1,45,44,0,0.000000,16,10,2,15,7,27,19,27,22,21,0,False
minimax,random,20,random,minimax,second,3,0,0,0,3,0,0.000000,14,12,16,0,8,29,20,32,17,21,0,False
minimax,random,21,minimax,random,first,87,15,5,45,42,0,0.000000,18,7,2,15,8,30,29,28,19,24,0,False
minimax,random,21,random,minimax,second,4,1,0,3,1,0,0.000000,12,16,15,1,6,30,29,31,15,23,0,False
minimax,random,22,minimax,random,first,91,16,2,48,43,0,0.000000,16,9,2,16,7,29,17,22,22,28,0,False
minimax,random,22,random,minimax,second,5,0,0,0,5,0,0.000000,11,15,16,0,8,29,26,28,13,26,0,False
minimax,random,23,minimax,random,first,3,1,1,3,0,48,0.960000,0,1,0,1,0,0,1,1,49,50,97,True
minimax,random,23,random,minimax,second,0,0,0,0,0,49,0.980000,0,0,1,0,0,0,0,1,50,50,97,True
minimax,random,24,minimax,random,first,84,17,6,51,33,0,0.000000,11,11,3,17,8,26,24,21,20,35,0,False
minimax,random,24,random,minimax,second,7,0,0,0,7,0,0.000000,17,12,14,0,7,28,23,30,13,32,0,False
minimax,random,25,minimax,random,first,90,18,2,54,36,0,0.000000,14,8,2,18,8,30,27,20,20,25,0,False
minimax,random,25,random,minimax,second,2,0,0,0,2,0,0.000000,15,15,16,0,4,32,27,24,15,24,0,False
minimax,random,26,minimax,random,first,56,9,2,27,29,15,0.300000,9,9,2,9,6,24,18,16,27,20,31,True
minimax,random,26,random,minimax,second,9,1,0,3,6,16,0.320000,10,8,9,1,6,23,19,19,25,17,31,True
minimax,random,27,minimax,random,first,88,14,4,42,46,0,0.000000,15,9,4,14,8,38,23,17,20,27,0,False
minimax,random,27,random,minimax,second,11,2,0,6,5,0,0.000000,12,15,14,2,7,37,26,18,12,26,0,False
minimax,random,28,minimax,random,first,82,16,5,48,34,0,0.000000,14,11,2,16,7,27,23,27,21,25,0,False
minimax,random,28,random,minimax,second,7,0,0,0,7,0,0.000000,13,12,17,0,8,28,23,30,14,27,0,False
minimax,random,29,minimax,random,first,3,1,1,3,0,48,0.960000,0,1,0,1,0,1,1,0,50,0,96,True
minimax,random,29,random,minimax,second,0,0,0,0,0,48,0.960000,2,0,0,0,0,2,0,0,50,0,96,True
minimax,rule,0,minimax,rule,first,50,9,1,27,23,0,0.000000,19,8,6,9,8,43,15,30,10,8,0,False
minimax,rule,0,rule,minimax,second,57,11,0,33,24,0,0.000000,9,14,10,11,6,34,20,31,12,7,0,False
minimax,rule,1,minimax,rule,first,53,13,2,39,14,0,0.000000,15,9,6,13,7,25,16,43,19,12,0,False
minimax,rule,1,rule,minimax,second,58,7,1,21,37,0,0.000000,15,14,7,7,7,28,23,44,12,12,0,False
minimax,rule,2,minimax,rule,first,58,9,1,27,31,0,0.000000,19,7,6,9,9,34,28,31,12,13,0,False
minimax,rule,2,rule,minimax,second,52,11,0,33,19,0,0.000000,10,12,10,11,7,28,29,35,16,10,0,False
minimax,rule,3,minimax,rule,first,63,11,0,33,30,0,0.000000,15,10,5,11,9,33,24,41,14,17,0,False
minimax,rule,3,rule,minimax,second,45,8,1,24,21,0,0.000000,15,11,11,8,5,33,23,43,10,14,0,False
minimax,rule,4,minimax,rule,first,38,7,1,21,17,0,0.000000,15,12,8,7,8,29,16,42,8,10,0,False
minimax,rule,4,rule,minimax,second,70,11,0,33,37,0,0.000000,14,10,7,11,8,27,16,42,12,10,0,False
minimax,rule,5,minimax,rule,first,63,12,1,36,27,0,0.000000,15,10,5,12,8,37,23,31,13,13,0,False
minimax,rule,5,rule,minimax,second,47,7,1,21,26,0,0.000000,12,11,13,7,7,37,20,31,8,11,0,False
minimax,rule,6,minimax,rule,first,64,13,1,39,25,0,0.000000,12,15,5,13,5,32,27,38,15,13,0,False
minimax,rule,6,rule,minimax,second,50,7,0,21,29,0,0.000000,15,8,9,7,11,30,20,39,12,17,0,False
minimax,rule,7,minimax,rule,first,46,10,0,30,16,0,0.000000,18,11,6,10,5,36,17,35,12,9,0,False
minimax,rule,7,rule,minimax,second,63,9,0,27,36,0,0.000000,10,8,12,9,11,31,20,36,11,15,0,False
minimax,rule,8,minimax,rule,first,0,0,0,0,0,50,1.000000,0,0,0,0,0,0,0,0,50,0,100,True
minimax,rule,8,rule,minimax,second,0,0,0,0,0,50,1.000000,0,0,0,0,0,0,0,0,50,0,100,True
minimax,rule,9,minimax,rule,first,36,7,1,21,15,0,0.000000,20,8,7,7,8,32,21,43,8,10,0,False
minimax,rule,9,rule,minimax,second,71,11,0,33,38,0,0.000000,11,12,8,11,8,25,26,44,13,11,0,False
minimax,rule,10,minimax,rule,first,44,10,0,30,14,0,0.000000,16,12,7,10,5,38,24,32,11,9,0,False
minimax,rule,10,rule,minimax,second,59,7,0,21,38,0,0.000000,13,11,9,7,10,40,24,34,8,13,0,False
minimax,rule,11,minimax,rule,first,49,10,0,30,19,0,0.000000,17,11,6,10,6,35,20,39,10,9,0,False
minimax,rule,11,rule,minimax,second,60,9,0,27,33,0,0.000000,12,11,9,9,9,35,18,41,9,10,0,False
minimax,rule,12,minimax,rule,first,71,14,1,42,29,0,0.000000,12,9,7,14,8,41,26,28,16,10,0,False
minimax,rule,12,rule,minimax,second,40,6,0,18,22,0,0.000000,16,11,9,6,8,42,25,28,11,10,0,False
minimax,rule,13,minimax,rule,first,31,7,0,21,10,0,0.000000,16,11,9,7,7,33,23,31,9,15,0,False
minimax,rule,13,rule,minimax,second,78,12,1,36,42,0,0.000000,12,13,6,12,7,31,26,29,14,13,0,False
minimax,rule,14,minimax,rule,first,68,12,0,36,32,0,0.000000,18,9,3,12,8,38,17,44,12,11,0,False
minimax,rule,14,rule,minimax,second,47,8,0,24,23,0,0.000000,10,12,12,8,8,37,22,45,10,11,0,False
minimax,rule,15,minimax,rule,first,52,12,0,36,16,0,0.000000,14,11,7,12,6,36,20,35,13,8,0,False
minimax,rule,15,rule,minimax,second,61,8,2,24,37,0,0.000000,13,11,9,8,9,38,20,36,9,11,0,False
minimax,rule,16,minimax,rule,first,36,9,0,27,9,0,0.000000,20,9,6,9,6,37,19,39,10,7,0,False
minimax,rule,16,rule,minimax,second,65,8,0,24,41,0,0.000000,10,13,10,8,9,34,20,38,10,11,0,False
minimax,rule,17,minimax,rule,first,38,8,0,24,14,0,0.000000,21,8,8,8,5,36,19,32,16,12,0,False
minimax,rule,17,rule,minimax,second,68,10,3,30,38,0,0.000000,9,12,8,10,11,37,21,32,18,15,0,False
minimax,rule,18,minimax,rule,first,57,8,1,24,33,0,0.000000,17,13,2,8,10,38,28,34,9,16,0,False
minimax,rule,18,rule,minimax,second,50,11,0,33,17,0,0.000000,10,9,14,11,6,40,27,34,13,10,0,False
minimax,rule,19,minimax,rule,first,54,12,1,36,18,0,0.000000,14,10,5,12,9,30,18,32,16,16,0,False
minimax,rule,19,rule,minimax,second,54,7,2,21,33,0,0.000000,15,12,9,7,7,32,23,33,10,10,0,False
minimax,rule,20,minimax,rule,first,44,11,1,33,11,0,0.000000,20,5,7,11,7,33,24,38,13,10,0,False
minimax,rule,20,rule,minimax,second,60,7,1,21,39,0,0.000000,10,16,9,7,8,33,27,38,8,11,0,False
minimax,rule,21,minimax,rule,first,44,5,0,15,29,0,0.000000,21,11,4,5,9,30,27,35,10,11,0,False
minimax,rule,21,rule,minimax,second,65,15,0,45,20,0,0.000000,9,10,11,15,5,29,23,39,17,5,0,False
minimax,rule,22,minimax,rule,first,56,12,1,36,20,0,0.000000,10,15,5,12,8,30,28,41,12,10,0,False
minimax,rule,22,rule,minimax,second,51,7,0,21,30,0,0.000000,17,8,11,7,7,32,24,43,9,9,0,False
minimax,rule,23,minimax,rule,first,19,4,1,12,7,22,0.440000,12,5,4,4,3,20,11,14,30,6,45,True
minimax,rule,23,rule,minimax,second,33,6,0,18,15,23,0.460000,3,7,6,6,5,16,9,14,35,8,45,True
minimax,rule,24,minimax,rule,first,39,8,1,24,15,0,0.000000,18,10,8,8,6,37,22,39,9,8,0,False
minimax,rule,24,rule,minimax,second,62,10,0,30,32,0,0.000000,11,13,7,10,9,38,21,39,11,11,0,False
minimax,rule,25,minimax,rule,first,58,9,0,27,31,0,0.000000,14,13,4,9,10,34,21,32,10,11,0,False
minimax,rule,25,rule,minimax,second,47,9,0,27,20,0,0.000000,15,9,11,9,6,35,19,34,10,7,0,False
minimax,rule,26,minimax,rule,first,50,10,1,30,20,0,0.000000,18,11,5,10,6,37,27,31,11,8,0,False
minimax,rule,26,rule,minimax,second,60,9,0,27,33,0,0.000000,11,11,9,9,10,36,27,30,10,13,0,False
minimax,rule,27,minimax,rule,first,53,8,0,24,29,0,0.000000,19,10,5,8,8,43,25,24,13,12,0,False
minimax,rule,27,rule,minimax,second,61,12,0,36,25,0,0.000000,9,11,12,12,6,43,27,25,15,10,0,False
minimax,rule,28,minimax,rule,first,72,15,0,45,27,0,0.000000,10,11,6,15,8,27,31,38,16,11,0,False
minimax,rule,28,rule,minimax,second,37,4,0,12,25,0,0.000000,18,10,10,4,8,34,25,39,7,12,0,False
minimax,rule,29,minimax,rule,first,70,14,5,42,28,0,0.000000,11,10,7,14,8,37,26,31,16,11,0,False
minimax,rule,29,rule,minimax,second,37,5,0,15,22,0,0.000000,16,11,11,5,7,38,23,35,11,10,0,False
random,expectimax,0,random,expectimax,first,7,0,0,0,7,0,0.000000,12,14,16,0,8,28,32,26,18,20,1,False
random,expectimax,0,expectimax,random,second,74,16,7,48,26,1,0.020000,17,8,2,16,6,35,22,21,22,19,1,False
random,expectimax,1,random,expectimax,first,2,0,0,0,2,0,0.000000,13,13,16,0,8,37,21,22,14,29,0,False
random,expectimax,1,expectimax,random,second,100,19,2,57,43,0,0.000000,15,9,3,19,4,34,22,20,22,27,0,False
random,expectimax,2,random,expectimax,first,6,0,0,0,6,0,0.000000,16,10,16,0,8,37,19,22,19,26,0,False
random,expectimax,2,expectimax,random,second,91,18,2,54,37,0,0.000000,13,10,2,18,7,35,22,15,26,26,0,False
random,expectimax,3,random,expectimax,first,0,0,0,0,0,49,0.980000,1,0,0,0,0,1,0,0,50,50,99,True
random,expectimax,3,expectimax,random,second,0,0,0,0,0,50,1.000000,0,0,0,0,0,0,0,0,50,50,99,True
random,expectimax,4,random,expectimax,first,7,1,0,3,4,0,0.000000,10,17,16,1,6,35,30,25,18,16,0,False
random,expectimax,4,expectimax,random,second,99,18,1,54,45,0,0.000000,16,4,2,18,10,37,26,19,23,20,0,False
random,expectimax,5,random,expectimax,first,2,0,0,0,2,0,0.000000,13,17,14,0,6,29,26,26,12,19,0,False
random,expectimax,5,expectimax,random,second,88,15,1,45,43,0,0.000000,19,7,1,15,8,33,21,24,16,20,0,False
random,expectimax,6,random,expectimax,first,2,0,0,0,2,43,0.860000,4,2,1,0,0,4,3,1,50,2,87,True
random,expectimax,6,expectimax,random,second,10,2,0,6,4,44,0.880000,0,1,2,2,1,2,1,2,50,3,87,True
random,expectimax,7,random,expectimax,first,7,0,0,0,7,0,0.000000,11,18,15,0,6,31,27,33,13,19,0,False
random,expectimax,7,expectimax,random,second,96,19,6,57,39,0,0.000000,18,2,2,19,9,37,21,25,22,21,0,False
random,expectimax,8,random,expectimax,first,0,0,0,0,0,50,1.000000,0,0,0,0,0,0,0,0,50,0,100,True
random,expectimax,8,expectimax,random,second,0,0,0,0,0,50,1.000000,0,0,0,0,0,0,0,0,50,0,100,True
random,expectimax,9,random,expectimax,first,12,1,0,3,9,0,0.000000,14,13,13,1,9,37,23,25,19,22,0,False
random,expectimax,9,expectimax,random,second,89,18,6,54,35,0,0.000000,17,9,2,18,4,37,22,21,29,20,0,False
random,expectimax,10,random,expectimax,first,5,1,0,3,2,0,0.000000,15,16,14,1,4,30,25,22,18,21,0,False
random,expectimax,10,expectimax,random,second,93,17,2,51,42,0,0.000000,16,6,3,17,8,30,22,20,24,21,0,False
random,expectimax,11,random,expectimax,first,5,1,0,3,2,3,0.060000,11,15,13,1,7,30,24,15,20,26,7,False
random,expectimax,11,expectimax,random,second,81,15,3,45,36,4,0.080000,17,6,2,15,6,31,18,10,23,25,7,False
random,expectimax,12,random,expectimax,first,8,2,0,6,2,0,0.000000,13,18,12,2,5,28,32,20,20,20,0,False
random,expectimax,12,expectimax,random,second,94,18,5,54,40,0,0.000000,18,5,2,18,7,33,26,15,29,18,0,False
random,expectimax,13,random,expectimax,first,8,1,0,3,5,0,0.000000,19,13,12,1,5,34,25,18,19,20,0,False
random,expectimax,13,expectimax,random,second,90,18,3,54,36,0,0.000000,10,9,3,18,10,30,25,14,25,24,0,False
random,expectimax,14,random,expectimax,first,8,0,0,0,8,0,0.000000,7,17,14,0,12,34,35,17,11,26,0,False
random,expectimax,14,expectimax,random,second,90,18,2,54,36,0,0.000000,19,6,3,18,4,38,36,13,19,20,0,False
random,expectimax,15,random,expectimax,first,1,0,0,0,1,0,0.000000,14,17,17,0,2,28,24,25,22,24,0,False
random,expectimax,15,expectimax,random,second,99,18,6,54,45,0,0.000000,14,5,2,18,11,27,23,18,26,27,0,False
random,expectimax,16,random,expectimax,first,1,0,0,0,1,0,0.000000,16,12,19,0,3,33,21,27,16,18,0,False
random,expectimax,16,expectimax,random,second,106,19,4,57,49,0,0.000000,12,9,0,19,10,34,21,21,24,22,0,False
random,expectimax,17,random,expectimax,first,0,0,0,0,0,46,0.920000,1,0,3,0,0,1,0,3,50,2,93,True
random,expectimax,17,expectimax,random,second,1,0,0,0,1,47,0.940000,1,1,0,0,1,1,1,0,50,2,93,True
random,expectimax,18,random,expectimax,first,7,0,0,0,7,0,0.000000,14,14,13,0,9,29,24,24,26,30,0,False
random,expectimax,18,expectimax,random,second,95,19,0,57,38,0,0.000000,13,7,4,19,7,33,18,21,30,27,0,False
random,expectimax,19,random,expectimax,first,15,1,1,3,12,0,0.000000,13,14,16,1,6,34,25,22,19,22,0,False
random,expectimax,19,expectimax,random,second,86,17,2,51,35,0,0.000000,15,7,3,17,8,33,23,19,23,22,0,False
random,expectimax,20,random,expectimax,first,9,1,0,3,6,0,0.000000,15,10,16,1,8,31,22,31,20,22,0,False
random,expectimax,20,expectimax,random,second,71,15,4,45,26,0,0.000000,14,10,3,15,8,34,19,25,22,24,0,False
