game,agent_a,agent_b,winner,score_a,score_b,decision_time_a_seconds,decision_time_b_seconds,decisions_a,decisions_b,turns_a,turns_b,mode,pair
0,mcts,expectimax_d2,B,39,83,4.3474508,3.7420199,24,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,mcts_expectimax_d2
1,mcts,expectimax_d2,B,38,87,3.8289374,2.8541834,24,23,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,mcts_expectimax_d2
2,mcts,expectimax_d2,draw,63,63,4.3013946,4.0947446,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,mcts_expectimax_d2
0,mcts,expectimax_d3,B,34,91,4.1465347,25.7425885,24,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,mcts_expectimax_d3
1,mcts,expectimax_d3,B,51,91,4.1186177,30.2004689,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,mcts_expectimax_d3
2,mcts,expectimax_d3,draw,63,63,4.4047577,36.0150377,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,mcts_expectimax_d3
0,mcts,greedy,B,39,86,4.0665954,0.2878717,24,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,mcts_greedy
1,mcts,greedy,B,49,93,4.2619597,0.2972116,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,mcts_greedy
2,mcts,greedy,A,71,55,4.5397861,0.3783846,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,mcts_greedy
0,mcts,random,A,106,11,3.8040456,5.92e-05,24,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,mcts_random
1,mcts,random,A,104,4,3.8501527,5.4e-05,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,mcts_random
2,mcts,random,A,103,6,3.5783275,5.96e-05,24,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,mcts_random
0,mcts,rule,B,31,94,4.9796805,0.1702078,24,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,mcts_rule
1,mcts,rule,B,49,93,4.8112743,0.118031,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,mcts_rule
2,mcts,rule,A,77,53,5.3082526,0.1337252,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,mcts_rule
0,random,expectimax_d2,B,4,121,8.17e-05,2.34628,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,random_expectimax_d2
1,random,expectimax_d2,B,19,90,6.86e-05,2.6554161,24,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,random_expectimax_d2
2,random,expectimax_d2,B,4,122,8.31e-05,3.632493,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,random_expectimax_d2
0,random,expectimax_d3,B,4,116,9.11e-05,28.8922997,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,random_expectimax_d3
1,random,expectimax_d3,B,8,126,8.4e-05,37.0482876,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,random_expectimax_d3
2,random,expectimax_d3,B,7,113,9e-05,27.5454874,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,random_expectimax_d3
0,random,greedy,B,0,124,9.14e-05,0.2233991,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,random_greedy
1,random,greedy,B,10,113,8.97e-05,0.1744834,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,random_greedy
2,random,greedy,B,10,112,7.55e-05,0.2629696,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,random_greedy
0,random,mcts,B,7,104,5.17e-05,3.8735263,22,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,random_mcts
1,random,mcts,B,3,90,7.47e-05,4.0042044,23,23,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,random_mcts
2,random,mcts,B,16,59,0.0001109,3.5156311,23,23,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,random_mcts
0,random,rule,B,0,124,7.05e-05,0.1111157,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,random_rule
1,random,rule,B,15,115,8.07e-05,0.0943073,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,random_rule
2,random,rule,B,11,111,8.21e-05,0.1085699,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,random_rule
0,rule,expectimax_d2,A,91,47,0.14536,4.5467705,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,rule_expectimax_d2
1,rule,expectimax_d2,B,31,115,0.0799041,3.9628061,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,rule_expectimax_d2
2,rule,expectimax_d2,B,64,74,0.1146571,3.9424498,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,rule_expectimax_d2
0,rule,expectimax_d3,B,65,70,0.1400926,35.073965,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,rule_expectimax_d3
1,rule,expectimax_d3,B,28,114,0.1015295,41.101164,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,rule_expectimax_d3
2,rule,expectimax_d3,A,81,53,0.1547653,35.2319328,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,rule_expectimax_d3
0,rule,greedy,A,67,63,0.1276508,0.5477857,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,rule_greedy
1,rule,greedy,A,74,72,0.1292994,0.4935565,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,rule_greedy
2,rule,greedy,B,60,78,0.1076214,0.3493784,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,rule_greedy
0,rule,mcts,B,56,59,0.1059125,3.8552681,24,24,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,rule_mcts
1,rule,mcts,A,68,66,0.0926115,4.320186,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,rule_mcts
2,rule,mcts,A,100,34,0.1245033,4.3382306,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,rule_mcts
0,rule,random,A,127,4,0.200843,9.2e-05,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,rule_random
1,rule,random,A,119,4,0.1412392,7.17e-05,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,rule_random
2,rule,random,A,112,7,0.1634968,7.74e-05,25,25,25,25,corrected_reduced_board_inner_ring_center_7x7_fixed_r2,rule_random
0,expectimax_d2,expectimax_d3,A,12,0,0.4845011,2.3290156,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d2_expectimax_d3
1,expectimax_d2,expectimax_d3,B,4,12,0.1647505,1.7044707,3,3,3,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d2_expectimax_d3
2,expectimax_d2,expectimax_d3,A,15,7,0.5285903,3.148468,5,4,5,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d2_expectimax_d3
0,expectimax_d2,greedy,A,12,0,0.4860714,0.0545517,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d2_greedy
1,expectimax_d2,greedy,B,4,12,0.1660477,0.010429,3,3,3,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d2_greedy
2,expectimax_d2,greedy,A,10,4,0.8441957,0.0573933,6,5,6,5,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d2_greedy
0,expectimax_d2,mcts,A,12,0,0.4826261,0.2481503,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d2_mcts
1,expectimax_d2,mcts,B,4,11,0.1276424,0.1698253,2,2,2,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d2_mcts
2,expectimax_d2,mcts,B,4,11,0.3932148,0.5104188,4,4,4,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d2_mcts
0,expectimax_d2,random,A,12,0,0.5522113,9.7e-06,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d2_random
1,expectimax_d2,random,A,11,0,0.084509,6.1e-06,2,1,2,1,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d2_random
2,expectimax_d2,random,A,14,0,0.4876983,1.42e-05,5,4,5,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d2_random
0,expectimax_d2,rule,A,12,0,0.6139529,0.0143615,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d2_rule
1,expectimax_d2,rule,B,4,12,0.1632776,0.0045723,3,3,3,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d2_rule
2,expectimax_d2,rule,A,12,7,0.6725772,0.0121684,5,4,5,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d2_rule
0,expectimax_d3,expectimax_d2,A,12,0,3.1577482,0.4268849,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d3_expectimax_d2
1,expectimax_d3,expectimax_d2,B,8,12,2.5572679,0.2385523,4,4,5,5,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d3_expectimax_d2
2,expectimax_d3,expectimax_d2,B,7,12,3.1879834,0.3658909,4,4,4,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d3_expectimax_d2
0,expectimax_d3,greedy,A,12,0,3.2684526,0.0525129,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d3_greedy
1,expectimax_d3,greedy,B,8,12,2.813931,0.0276518,4,4,5,5,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d3_greedy
2,expectimax_d3,greedy,B,7,12,3.2413836,0.0608379,4,4,4,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d3_greedy
0,expectimax_d3,mcts,A,12,0,3.2531285,0.2469513,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d3_mcts
1,expectimax_d3,mcts,A,10,8,2.7854087,0.3714801,4,3,4,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d3_mcts
2,expectimax_d3,mcts,A,10,8,3.3866527,0.5034058,5,4,5,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d3_mcts
0,expectimax_d3,random,A,12,0,3.3161975,8.1e-06,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d3_random
1,expectimax_d3,random,A,13,0,4.3323817,1.46e-05,5,4,5,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d3_random
2,expectimax_d3,random,A,12,0,3.9005379,1.14e-05,4,3,4,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d3_random
0,expectimax_d3,rule,A,12,0,3.9091527,0.0126969,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d3_rule
1,expectimax_d3,rule,B,8,12,2.5720055,0.0121714,4,4,5,5,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d3_rule
2,expectimax_d3,rule,B,8,11,4.2057258,0.0107427,4,4,4,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,expectimax_d3_rule
0,greedy,expectimax_d2,A,12,0,0.0625871,0.4172686,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,greedy_expectimax_d2
1,greedy,expectimax_d2,B,4,11,0.0121117,0.1888731,2,2,2,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,greedy_expectimax_d2
2,greedy,expectimax_d2,A,10,4,0.0686845,0.6450283,6,5,6,5,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,greedy_expectimax_d2
0,greedy,expectimax_d3,A,12,0,0.0617009,2.3251341,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,greedy_expectimax_d3
1,greedy,expectimax_d3,B,4,11,0.0111681,1.4134452,2,2,2,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,greedy_expectimax_d3
2,greedy,expectimax_d3,A,15,7,0.0588115,3.1178283,5,4,5,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,greedy_expectimax_d3
0,greedy,mcts,A,12,0,0.0628254,0.2490584,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,greedy_mcts
1,greedy,mcts,B,4,11,0.0119972,0.1616248,2,2,2,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,greedy_mcts
2,greedy,mcts,B,7,11,0.0519509,0.5732548,5,5,5,5,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,greedy_mcts
0,greedy,random,A,12,0,0.0634645,8.6e-06,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,greedy_random
1,greedy,random,A,11,0,0.0069785,3.7e-06,2,1,2,1,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,greedy_random
2,greedy,random,A,14,0,0.0384705,1.32e-05,5,4,5,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,greedy_random
0,greedy,rule,A,12,0,0.0822473,0.0127429,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,greedy_rule
1,greedy,rule,B,4,11,0.0111678,0.0026581,2,2,2,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,greedy_rule
2,greedy,rule,A,12,7,0.0574262,0.0120881,5,4,5,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,greedy_rule
0,mcts,expectimax_d2,A,12,0,0.3571358,0.4169103,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,mcts_expectimax_d2
1,mcts,expectimax_d2,B,4,12,0.38494,0.244414,3,3,3,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,mcts_expectimax_d2
2,mcts,expectimax_d2,A,11,4,0.7827009,0.7267567,5,4,5,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,mcts_expectimax_d2
0,mcts,expectimax_d3,A,12,0,0.4740132,2.9363767,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,mcts_expectimax_d3
1,mcts,expectimax_d3,B,4,12,0.3745974,1.8732997,3,3,3,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,mcts_expectimax_d3
2,mcts,expectimax_d3,B,8,10,0.8387755,5.4479295,6,6,6,6,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,mcts_expectimax_d3
0,mcts,greedy,A,12,0,0.3626586,0.0529615,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,mcts_greedy
1,mcts,greedy,B,4,12,0.3288346,0.0097721,3,3,3,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,mcts_greedy
2,mcts,greedy,A,11,4,0.6653013,0.0798375,5,4,5,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,mcts_greedy
0,mcts,random,A,12,0,0.3781412,6.7e-06,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,mcts_random
1,mcts,random,A,11,0,0.1599225,3e-06,2,1,2,1,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,mcts_random
2,mcts,random,A,12,0,0.6604849,1.25e-05,5,4,5,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,mcts_random
0,mcts,rule,A,12,0,0.4918138,0.0180958,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,mcts_rule
1,mcts,rule,B,4,12,0.4113261,0.0080365,3,3,3,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,mcts_rule
2,mcts,rule,B,4,11,0.7249477,0.0128365,4,4,4,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,mcts_rule
0,random,expectimax_d2,B,0,12,8.2e-06,0.4177273,3,3,3,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_expectimax_d2
1,random,expectimax_d2,A,11,8,1.21e-05,0.296575,5,4,5,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_expectimax_d2
2,random,expectimax_d2,B,0,11,1.03e-05,0.3826354,4,4,4,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_expectimax_d2
0,random,expectimax_d3,B,0,12,7.6e-06,2.9634778,3,3,3,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_expectimax_d3
1,random,expectimax_d3,B,0,11,7.6e-06,1.9765297,3,3,3,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_expectimax_d3
2,random,expectimax_d3,B,0,11,9.5e-06,2.99247,4,4,4,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_expectimax_d3
0,random,greedy,B,0,12,1.07e-05,0.0467315,3,3,3,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_greedy
1,random,greedy,B,7,12,1.03e-05,0.0250475,5,5,5,5,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_greedy
2,random,greedy,B,0,11,9.3e-06,0.0480778,4,4,4,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_greedy
0,random,mcts,B,4,11,1.72e-05,1.1891234,8,8,9,9,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_mcts
1,random,mcts,B,7,12,1.01e-05,0.3815426,4,4,4,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_mcts
2,random,mcts,B,4,11,1.57e-05,0.7557558,6,6,6,6,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_mcts
0,random,rule,B,0,12,7.5e-06,0.0161502,3,3,3,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_rule
1,random,rule,B,7,11,7.2e-06,0.0040793,4,4,4,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_rule
2,random,rule,B,0,12,8.3e-06,0.0112984,4,4,4,4,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_rule
0,rule,expectimax_d2,A,12,0,0.0205985,0.4202957,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d2
1,rule,expectimax_d2,B,4,11,0.0037243,0.1781552,2,2,2,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d2
2,rule,expectimax_d2,B,4,11,0.0111235,0.362945,3,3,3,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d2
0,rule,expectimax_d3,A,12,0,0.0211137,2.3894951,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d3
1,rule,expectimax_d3,B,4,11,0.0040223,1.419603,2,2,2,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d3
2,rule,expectimax_d3,B,4,11,0.0114285,2.320062,3,3,3,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d3
0,rule,greedy,A,12,0,0.0208344,0.0568812,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_greedy
1,rule,greedy,B,4,11,0.0037635,0.0091718,2,2,2,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_greedy
2,rule,greedy,B,4,11,0.0120265,0.0453264,3,3,3,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_greedy
0,rule,mcts,A,12,0,0.0215774,0.2536054,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_mcts
1,rule,mcts,B,4,11,0.0044768,0.166145,2,2,2,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_mcts
2,rule,mcts,B,4,11,0.0112708,0.3716539,3,3,3,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_mcts
0,rule,random,A,12,0,0.0235248,8.6e-06,3,2,3,2,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_random
1,rule,random,A,11,0,0.0026891,6.8e-06,2,1,2,1,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_random
2,rule,random,A,12,3,0.0223535,5.63e-05,4,3,4,3,corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_random
0,expectimax_d2,expectimax_d3,B,34,41,2.6393435,17.9260151,14,14,14,14,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_expectimax_d3
1,expectimax_d2,expectimax_d3,B,7,43,1.2533806,9.9558722,10,10,11,11,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_expectimax_d3
2,expectimax_d2,expectimax_d3,A,41,26,2.5132742,21.7282199,13,12,13,12,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_expectimax_d3
0,expectimax_d2,greedy,B,21,42,1.9878939,0.1901754,14,14,14,14,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_greedy
1,expectimax_d2,greedy,B,7,43,1.1827304,0.0918384,10,10,11,11,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_greedy
2,expectimax_d2,greedy,A,44,30,2.2549428,0.2252734,16,15,16,15,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_greedy
0,expectimax_d2,mcts,A,41,4,1.4529272,1.3994676,9,8,9,8,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_mcts
1,expectimax_d2,mcts,A,42,16,1.6324369,2.3250618,12,11,13,12,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_mcts
2,expectimax_d2,mcts,A,40,15,1.5443416,2.3296249,12,11,12,11,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_mcts
0,expectimax_d2,random,A,44,0,0.9383834,2.3e-05,8,7,8,7,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_random
1,expectimax_d2,random,A,41,7,1.1876688,2.86e-05,9,8,9,8,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_random
2,expectimax_d2,random,A,40,0,1.1670893,3.22e-05,10,9,10,9,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_random
0,expectimax_d2,rule,B,35,40,2.472852,0.0676574,14,14,14,14,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_rule
1,expectimax_d2,rule,B,7,43,1.2064026,0.062588,10,10,11,11,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_rule
2,expectimax_d2,rule,A,41,26,2.2677835,0.0747504,13,12,13,12,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_rule
0,expectimax_d3,expectimax_d2,B,37,45,25.9432654,3.2233969,15,15,15,15,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_expectimax_d2
1,expectimax_d3,expectimax_d2,B,27,43,22.1374114,2.1443416,14,14,15,15,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_expectimax_d2
2,expectimax_d3,expectimax_d2,A,41,38,16.895434,2.0545717,15,14,15,14,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_expectimax_d2
0,expectimax_d3,greedy,B,21,42,17.0741238,0.1873432,14,14,14,14,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_greedy
1,expectimax_d3,greedy,B,27,43,18.4337076,0.21644,14,14,15,15,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_greedy
2,expectimax_d3,greedy,A,40,35,15.1448112,0.2460914,14,13,14,13,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_greedy
0,expectimax_d3,mcts,A,44,4,11.1672144,1.3170767,9,8,9,8,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_mcts
1,expectimax_d3,mcts,B,25,45,15.9099256,2.5543548,14,14,14,14,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_mcts
2,expectimax_d3,mcts,A,44,38,15.5657678,2.5708785,15,14,15,14,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_mcts
0,expectimax_d3,random,A,41,3,9.4088377,2.37e-05,8,7,8,7,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_random
1,expectimax_d3,random,A,43,0,15.0415877,3.61e-05,11,10,11,10,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_random
2,expectimax_d3,random,A,42,7,9.4379496,3.28e-05,11,10,11,10,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_random
0,expectimax_d3,rule,B,39,43,21.2898398,0.0752552,15,15,15,15,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_rule
1,expectimax_d3,rule,B,27,43,18.1591369,0.095451,14,14,15,15,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_rule
2,expectimax_d3,rule,A,45,37,23.006504,0.0798323,15,14,15,14,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_rule
0,greedy,expectimax_d2,B,25,42,0.2595711,2.5514089,13,13,13,13,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d2
1,greedy,expectimax_d2,A,42,21,0.1667702,1.9337429,11,10,11,10,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d2
2,greedy,expectimax_d2,A,40,27,0.1889967,1.6066894,15,14,15,14,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d2
0,greedy,expectimax_d3,B,34,41,0.2498822,16.8947452,14,14,14,14,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d3
1,greedy,expectimax_d3,B,7,41,0.1183726,12.229235,8,8,8,8,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d3
2,greedy,expectimax_d3,A,41,26,0.2005472,19.2495238,13,12,13,12,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d3
0,greedy,mcts,A,41,4,0.1127153,1.3104175,9,8,9,8,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_mcts
1,greedy,mcts,A,41,18,0.0697901,1.5744517,10,9,10,9,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_mcts
2,greedy,mcts,A,40,12,0.1177297,1.7852431,12,11,12,11,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_mcts
0,greedy,random,A,44,0,0.1205627,2.69e-05,8,7,8,7,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_random
1,greedy,random,A,41,7,0.0916218,2.57e-05,9,8,9,8,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_random
2,greedy,random,A,40,0,0.2141262,4.05e-05,10,9,10,9,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_random
0,greedy,rule,B,32,43,0.2385055,0.0499149,14,14,14,14,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_rule
1,greedy,rule,A,42,21,0.1454333,0.040368,11,10,11,10,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_rule
2,greedy,rule,A,41,26,0.2566428,0.1056595,13,12,13,12,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_rule
0,mcts,expectimax_d2,B,4,41,1.4477156,1.1437056,9,9,9,9,corrected_reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d2
