mode,pair,game,agent,opponent,seat,outcome,score,margin,decision_time_seconds,decisions,turns,milliseconds_per_decision
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_greedy,2,greedy,random,second,1.0,11,11,0.0480778,4,4,12.019449999999999
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_mcts,0,random,mcts,first,0.0,4,-7,1.72e-05,8,9,0.00215
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_mcts,0,mcts,random,second,1.0,11,7,1.1891234,8,9,148.640425
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_mcts,1,random,mcts,first,0.0,7,-5,1.01e-05,4,4,0.002525
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_mcts,1,mcts,random,second,1.0,12,5,0.3815426,4,4,95.38565
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_mcts,2,random,mcts,first,0.0,4,-7,1.57e-05,6,6,0.0026166666666666664
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_mcts,2,mcts,random,second,1.0,11,7,0.7557558,6,6,125.9593
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_rule,0,random,rule,first,0.0,0,-12,7.5e-06,3,3,0.0025
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_rule,0,rule,random,second,1.0,12,12,0.0161502,3,3,5.383400000000001
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_rule,1,random,rule,first,0.0,7,-4,7.2e-06,4,4,0.0018
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_rule,1,rule,random,second,1.0,11,4,0.0040793,4,4,1.019825
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_rule,2,random,rule,first,0.0,0,-12,8.3e-06,4,4,0.002075
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,random_rule,2,rule,random,second,1.0,12,12,0.0112984,4,4,2.8246
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d2,0,rule,expectimax_d2,first,1.0,12,12,0.0205985,3,3,6.866166666666666
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d2,0,expectimax_d2,rule,second,0.0,0,-12,0.4202957,2,2,210.14785
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d2,1,rule,expectimax_d2,first,0.0,4,-7,0.0037243,2,2,1.86215
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d2,1,expectimax_d2,rule,second,1.0,11,7,0.1781552,2,2,89.0776
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d2,2,rule,expectimax_d2,first,0.0,4,-7,0.0111235,3,3,3.7078333333333333
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d2,2,expectimax_d2,rule,second,1.0,11,7,0.362945,3,3,120.98166666666667
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d3,0,rule,expectimax_d3,first,1.0,12,12,0.0211137,3,3,7.0379
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d3,0,expectimax_d3,rule,second,0.0,0,-12,2.3894951,2,2,1194.74755
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d3,1,rule,expectimax_d3,first,0.0,4,-7,0.0040223,2,2,2.01115
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d3,1,expectimax_d3,rule,second,1.0,11,7,1.419603,2,2,709.8014999999999
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d3,2,rule,expectimax_d3,first,0.0,4,-7,0.0114285,3,3,3.8095
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_expectimax_d3,2,expectimax_d3,rule,second,1.0,11,7,2.320062,3,3,773.3539999999999
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_greedy,0,rule,greedy,first,1.0,12,12,0.0208344,3,3,6.9448
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_greedy,0,greedy,rule,second,0.0,0,-12,0.0568812,2,2,28.4406
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_greedy,1,rule,greedy,first,0.0,4,-7,0.0037635,2,2,1.88175
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_greedy,1,greedy,rule,second,1.0,11,7,0.0091718,2,2,4.5859000000000005
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_greedy,2,rule,greedy,first,0.0,4,-7,0.0120265,3,3,4.0088333333333335
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_greedy,2,greedy,rule,second,1.0,11,7,0.0453264,3,3,15.1088
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_mcts,0,rule,mcts,first,1.0,12,12,0.0215774,3,3,7.192466666666667
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_mcts,0,mcts,rule,second,0.0,0,-12,0.2536054,2,2,126.80269999999999
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_mcts,1,rule,mcts,first,0.0,4,-7,0.0044768,2,2,2.2384000000000004
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_mcts,1,mcts,rule,second,1.0,11,7,0.166145,2,2,83.07249999999999
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_mcts,2,rule,mcts,first,0.0,4,-7,0.0112708,3,3,3.756933333333333
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_mcts,2,mcts,rule,second,1.0,11,7,0.3716539,3,3,123.88463333333333
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_random,0,rule,random,first,1.0,12,12,0.0235248,3,3,7.8416
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_random,0,random,rule,second,0.0,0,-12,8.6e-06,2,2,0.0043
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_random,1,rule,random,first,1.0,11,11,0.0026891,2,2,1.34455
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_random,1,random,rule,second,0.0,0,-11,6.8e-06,1,1,0.0068000000000000005
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_random,2,rule,random,first,1.0,12,9,0.0223535,4,4,5.588374999999999
corrected_reduced_board_inner_ring_center_7x7_goal10_r2,rule_random,2,random,rule,second,0.0,3,-9,5.63e-05,3,3,0.018766666666666668
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_expectimax_d3,0,expectimax_d2,expectimax_d3,first,0.0,34,-7,2.6393435,14,14,188.52453571428572
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_expectimax_d3,0,expectimax_d3,expectimax_d2,second,1.0,41,7,17.9260151,14,14,1280.42965
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_expectimax_d3,1,expectimax_d2,expectimax_d3,first,0.0,7,-36,1.2533806,10,11,125.33806
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_expectimax_d3,1,expectimax_d3,expectimax_d2,second,1.0,43,36,9.9558722,10,11,995.58722
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_expectimax_d3,2,expectimax_d2,expectimax_d3,first,1.0,41,15,2.5132742,13,13,193.32878461538465
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_expectimax_d3,2,expectimax_d3,expectimax_d2,second,0.0,26,-15,21.7282199,12,12,1810.6849916666667
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_greedy,0,expectimax_d2,greedy,first,0.0,21,-21,1.9878939,14,14,141.99242142857142
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_greedy,0,greedy,expectimax_d2,second,1.0,42,21,0.1901754,14,14,13.583957142857143
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_greedy,1,expectimax_d2,greedy,first,0.0,7,-36,1.1827304,10,11,118.27304000000001
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_greedy,1,greedy,expectimax_d2,second,1.0,43,36,0.0918384,10,11,9.18384
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_greedy,2,expectimax_d2,greedy,first,1.0,44,14,2.2549428,16,16,140.933925
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_greedy,2,greedy,expectimax_d2,second,0.0,30,-14,0.2252734,15,15,15.018226666666667
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_mcts,0,expectimax_d2,mcts,first,1.0,41,37,1.4529272,9,9,161.43635555555556
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_mcts,0,mcts,expectimax_d2,second,0.0,4,-37,1.3994676,8,8,174.93345
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_mcts,1,expectimax_d2,mcts,first,1.0,42,26,1.6324369,12,13,136.03640833333336
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_mcts,1,mcts,expectimax_d2,second,0.0,16,-26,2.3250618,11,12,211.36925454545454
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_mcts,2,expectimax_d2,mcts,first,1.0,40,25,1.5443416,12,12,128.69513333333336
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_mcts,2,mcts,expectimax_d2,second,0.0,15,-25,2.3296249,11,11,211.78408181818185
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_random,0,expectimax_d2,random,first,1.0,44,44,0.9383834,8,8,117.29792499999999
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_random,0,random,expectimax_d2,second,0.0,0,-44,2.3e-05,7,7,0.0032857142857142855
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_random,1,expectimax_d2,random,first,1.0,41,34,1.1876688,9,9,131.9632
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_random,1,random,expectimax_d2,second,0.0,7,-34,2.86e-05,8,8,0.003575
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_random,2,expectimax_d2,random,first,1.0,40,40,1.1670893,10,10,116.70893000000001
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_random,2,random,expectimax_d2,second,0.0,0,-40,3.22e-05,9,9,0.003577777777777778
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_rule,0,expectimax_d2,rule,first,0.0,35,-5,2.472852,14,14,176.6322857142857
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_rule,0,rule,expectimax_d2,second,1.0,40,5,0.0676574,14,14,4.832671428571429
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_rule,1,expectimax_d2,rule,first,0.0,7,-36,1.2064026,10,11,120.64026000000001
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_rule,1,rule,expectimax_d2,second,1.0,43,36,0.062588,10,11,6.258800000000001
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_rule,2,expectimax_d2,rule,first,1.0,41,15,2.2677835,13,13,174.4448846153846
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d2_rule,2,rule,expectimax_d2,second,0.0,26,-15,0.0747504,12,12,6.2292
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_expectimax_d2,0,expectimax_d3,expectimax_d2,first,0.0,37,-8,25.9432654,15,15,1729.5510266666668
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_expectimax_d2,0,expectimax_d2,expectimax_d3,second,1.0,45,8,3.2233969,15,15,214.8931266666667
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_expectimax_d2,1,expectimax_d3,expectimax_d2,first,0.0,27,-16,22.1374114,14,15,1581.2436714285716
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_expectimax_d2,1,expectimax_d2,expectimax_d3,second,1.0,43,16,2.1443416,14,15,153.16725714285715
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_expectimax_d2,2,expectimax_d3,expectimax_d2,first,1.0,41,3,16.895434,15,15,1126.3622666666668
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_expectimax_d2,2,expectimax_d2,expectimax_d3,second,0.0,38,-3,2.0545717,14,14,146.7551214285714
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_greedy,0,expectimax_d3,greedy,first,0.0,21,-21,17.0741238,14,14,1219.5802714285712
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_greedy,0,greedy,expectimax_d3,second,1.0,42,21,0.1873432,14,14,13.381657142857142
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_greedy,1,expectimax_d3,greedy,first,0.0,27,-16,18.4337076,14,15,1316.6934
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_greedy,1,greedy,expectimax_d3,second,1.0,43,16,0.21644,14,15,15.459999999999999
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_greedy,2,expectimax_d3,greedy,first,1.0,40,5,15.1448112,14,14,1081.7722285714285
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_greedy,2,greedy,expectimax_d3,second,0.0,35,-5,0.2460914,13,13,18.930107692307693
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_mcts,0,expectimax_d3,mcts,first,1.0,44,40,11.1672144,9,9,1240.8016
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_mcts,0,mcts,expectimax_d3,second,0.0,4,-40,1.3170767,8,8,164.6345875
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_mcts,1,expectimax_d3,mcts,first,0.0,25,-20,15.9099256,14,14,1136.423257142857
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_mcts,1,mcts,expectimax_d3,second,1.0,45,20,2.5543548,14,14,182.4539142857143
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_mcts,2,expectimax_d3,mcts,first,1.0,44,6,15.5657678,15,15,1037.7178533333333
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_mcts,2,mcts,expectimax_d3,second,0.0,38,-6,2.5708785,14,14,183.63417857142858
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_random,0,expectimax_d3,random,first,1.0,41,38,9.4088377,8,8,1176.1047125
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_random,0,random,expectimax_d3,second,0.0,3,-38,2.37e-05,7,7,0.0033857142857142857
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_random,1,expectimax_d3,random,first,1.0,43,43,15.0415877,11,11,1367.4170636363635
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_random,1,random,expectimax_d3,second,0.0,0,-43,3.61e-05,10,10,0.00361
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_random,2,expectimax_d3,random,first,1.0,42,35,9.4379496,11,11,857.9954181818182
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_random,2,random,expectimax_d3,second,0.0,7,-35,3.28e-05,10,10,0.0032799999999999995
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_rule,0,expectimax_d3,rule,first,0.0,39,-4,21.2898398,15,15,1419.3226533333332
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_rule,0,rule,expectimax_d3,second,1.0,43,4,0.0752552,15,15,5.017013333333333
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_rule,1,expectimax_d3,rule,first,0.0,27,-16,18.1591369,14,15,1297.0812071428572
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_rule,1,rule,expectimax_d3,second,1.0,43,16,0.095451,14,15,6.817928571428571
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_rule,2,expectimax_d3,rule,first,1.0,45,8,23.006504,15,15,1533.7669333333333
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,expectimax_d3_rule,2,rule,expectimax_d3,second,0.0,37,-8,0.0798323,14,14,5.702307142857142
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d2,0,greedy,expectimax_d2,first,0.0,25,-17,0.2595711,13,13,19.967007692307693
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d2,0,expectimax_d2,greedy,second,1.0,42,17,2.5514089,13,13,196.2622230769231
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d2,1,greedy,expectimax_d2,first,1.0,42,21,0.1667702,11,11,15.160927272727275
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d2,1,expectimax_d2,greedy,second,0.0,21,-21,1.9337429,10,10,193.37429
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d2,2,greedy,expectimax_d2,first,1.0,40,13,0.1889967,15,15,12.599779999999999
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d2,2,expectimax_d2,greedy,second,0.0,27,-13,1.6066894,14,14,114.76352857142857
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d3,0,greedy,expectimax_d3,first,0.0,34,-7,0.2498822,14,14,17.848728571428573
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d3,0,expectimax_d3,greedy,second,1.0,41,7,16.8947452,14,14,1206.767514285714
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d3,1,greedy,expectimax_d3,first,0.0,7,-34,0.1183726,8,8,14.796574999999999
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d3,1,expectimax_d3,greedy,second,1.0,41,34,12.229235,8,8,1528.6543749999998
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d3,2,greedy,expectimax_d3,first,1.0,41,15,0.2005472,13,13,15.426707692307692
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_expectimax_d3,2,expectimax_d3,greedy,second,0.0,26,-15,19.2495238,12,12,1604.1269833333333
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_mcts,0,greedy,mcts,first,1.0,41,37,0.1127153,9,9,12.523922222222222
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_mcts,0,mcts,greedy,second,0.0,4,-37,1.3104175,8,8,163.8021875
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_mcts,1,greedy,mcts,first,1.0,41,23,0.0697901,10,10,6.97901
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_mcts,1,mcts,greedy,second,0.0,18,-23,1.5744517,9,9,174.93907777777778
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_mcts,2,greedy,mcts,first,1.0,40,28,0.1177297,12,12,9.810808333333334
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_mcts,2,mcts,greedy,second,0.0,12,-28,1.7852431,11,11,162.29482727272728
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_random,0,greedy,random,first,1.0,44,44,0.1205627,8,8,15.070337499999999
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_random,0,random,greedy,second,0.0,0,-44,2.69e-05,7,7,0.003842857142857143
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_random,1,greedy,random,first,1.0,41,34,0.0916218,9,9,10.180200000000001
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_random,1,random,greedy,second,0.0,7,-34,2.57e-05,8,8,0.0032125
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_random,2,greedy,random,first,1.0,40,40,0.2141262,10,10,21.412619999999997
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_random,2,random,greedy,second,0.0,0,-40,4.05e-05,9,9,0.0045000000000000005
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_rule,0,greedy,rule,first,0.0,32,-11,0.2385055,14,14,17.036107142857144
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_rule,0,rule,greedy,second,1.0,43,11,0.0499149,14,14,3.5653499999999996
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_rule,1,greedy,rule,first,1.0,42,21,0.1454333,11,11,13.221209090909088
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_rule,1,rule,greedy,second,0.0,21,-21,0.040368,10,10,4.0368
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_rule,2,greedy,rule,first,1.0,41,15,0.2566428,13,13,19.74175384615385
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,greedy_rule,2,rule,greedy,second,0.0,26,-15,0.1056595,12,12,8.804958333333333
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d2,0,mcts,expectimax_d2,first,0.0,4,-37,1.4477156,9,9,160.8572888888889
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d2,0,expectimax_d2,mcts,second,1.0,41,37,1.1437056,9,9,127.0784
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d2,1,mcts,expectimax_d2,first,0.0,8,-34,1.6207001,10,11,162.07001
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d2,1,expectimax_d2,mcts,second,1.0,42,34,1.1439913,10,11,114.39912999999999
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d2,2,mcts,expectimax_d2,first,0.0,4,-36,1.7699481,10,10,176.99480999999997
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d2,2,expectimax_d2,mcts,second,1.0,40,36,1.6242434,10,10,162.42433999999997
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d3,0,mcts,expectimax_d3,first,0.0,11,-32,1.878498,11,12,170.77254545454545
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d3,0,expectimax_d3,mcts,second,1.0,43,32,12.4264851,11,12,1129.6804636363636
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d3,1,mcts,expectimax_d3,first,0.0,11,-30,1.4751298,9,9,163.9033111111111
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d3,1,expectimax_d3,mcts,second,1.0,41,30,10.259724,9,9,1139.9693333333335
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d3,2,mcts,expectimax_d3,first,0.0,4,-36,1.8463347,10,10,184.63347000000002
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,mcts_expectimax_d3,2,expectimax_d3,mcts,second,1.0,40,36,13.7443364,10,10,1374.43364
corrected_reduced_board_inner_ring_center_7x7_goal40_r2,mcts_greedy,0,mcts,greedy,first,0.0,4,-37,1.650899,9,9,183.4332222222222
